X,Y,Trt,/,Site,elevation,elevation_st,meanndvi,medianndvi,stndvi,nvdi_st
462201.714,6225551.224,1,/,Perup,250,-0.896220468,0.496376121,0.892928649,0.766886727,0.044723241
462201.714,6225051.224,1,/,Perup,270,0.031773097,0.892806995,0.017638695,0.398118854,0.459128689
462201.714,6224551.224,1,/,Perup,270,0.031773097,0.984980079,0.720730384,0.463829445,0.865022287
462201.714,6224051.224,1,/,Perup,280,0.49576988,0.891825496,0.471009326,0.442675743,0.099075113
462201.714,6223551.224,1,/,Perup,250,-0.896220468,0.097545585,0.683662942,0.957426958,0.913126044
462201.714,6223051.224,1,/,Perup,265,-0.200225294,0.620355816,0.517603006,0.657169834,0.269471034
462201.714,6222551.224,1,/,Perup,285,0.727768271,0.829828514,0.085674358,0.724538721,0.12725849
462201.714,6222051.224,1,/,Perup,290,0.959766663,0.727428865,0.773573252,0.380445731,0.788032415
462201.714,6221551.224,1,/,Perup,295,1.191765054,0.953969701,0.25410686,0.802207943,0.685341087
462201.714,6221051.224,1,/,Perup,290,0.959766663,0.34463761,0.559839915,0.151047196,0.866645654
462201.714,6220551.224,1,/,Perup,280,0.49576988,0.512016873,0.009587863,0.179047328,0.921982878
462201.714,6220051.224,1,/,Perup,275,0.263771489,0.172574815,0.861562326,0.833311437,0.391564762
462201.714,6219551.224,1,/,Perup,255,-0.664222077,0.037974448,0.745891676,0.674849574,0.890286832
462201.714,6219051.224,1,/,Perup,255,-0.664222077,0.775151025,0.591678153,0.003282517,0.609329026
462201.714,6218551.224,1,/,Perup,260,-0.432223685,0.285767151,0.465600186,0.93363702,0.742336175
462201.714,6218051.224,1,/,Perup,255,-0.664222077,0.810128562,0.656321743,0.22391991,0.377553209
462201.714,6217551.224,1,/,Perup,255,-0.664222077,0.499458657,0.582420286,0.504242258,0.387115172
462201.714,6217051.224,1,/,Perup,255,-0.664222077,0.663558257,0.663270523,0.948320376,0.135420035
462201.714,6216551.224,1,/,Perup,245,-1.128218859,0.283956757,0.729635426,0.38393407,0.944028497
462201.714,6216051.224,1,/,Perup,235,-1.592215642,0.222297808,0.468510715,0.964263654,0.683850613
462701.714,6230051.224,1,/,Perup,285,0.727768271,0.15660119,0.868273131,0.205592267,0.599705569
462701.714,6229551.224,1,/,Perup,305,1.655761836,0.981909595,0.683237067,0.90845814,0.554665994
462701.714,6229051.224,1,/,Perup,310,1.887760228,0.58817515,0.635179885,0.155787148,0.37775699
462701.714,6228551.224,1,/,Perup,310,1.887760228,0.540847961,0.85776019,0.341371862,0.444750943
462701.714,6228051.224,1,/,Perup,300,1.423763445,0.513121473,0.745751445,0.861538314,0.104901927
462701.714,6227551.224,1,/,Perup,300,1.423763445,0.490077183,0.837109871,0.736806326,0.712869082
462701.714,6227051.224,1,/,Perup,295,1.191765054,0.092219002,0.363502193,0.940580018,0.513743384
462701.714,6226551.224,1,/,Perup,275,0.263771489,0.519171076,0.967255138,0.072590487,0.344627305
462701.714,6226051.224,1,/,Perup,275,0.263771489,0.574752502,0.445288908,0.65447068,0.258855598
462701.714,6225551.224,1,/,Perup,245,-1.128218859,0.482553386,0.194474052,0.43416432,0.528463401
462701.714,6225051.224,1,/,Perup,275,0.263771489,0.859226932,0.354985792,0.669451433,0.438402778
462701.714,6224551.224,1,/,Perup,275,0.263771489,0.611567692,0.110122605,0.861469881,0.779507702
462701.714,6224051.224,1,/,Perup,275,0.263771489,0.907484497,0.845002701,0.155392833,0.947382354
462701.714,6223551.224,1,/,Perup,265,-0.200225294,0.130335305,0.761248692,0.994715481,0.431075771
462701.714,6223051.224,1,/,Perup,270,0.031773097,0.945466562,0.930130027,0.830712944,0.609894809
462701.714,6222551.224,1,/,Perup,290,0.959766663,0.229033753,0.461835697,0.44584325,0.802138054
462701.714,6222051.224,1,/,Perup,300,1.423763445,0.075159979,0.378897542,0.055452593,0.011456248
462701.714,6221551.224,1,/,Perup,305,1.655761836,0.327919089,0.599495144,0.04109051,0.248631721
462701.714,6221051.224,1,/,Perup,300,1.423763445,0.475048428,0.276246185,0.669323018,0.128694568
462701.714,6220551.224,1,/,Perup,295,1.191765054,0.660910121,0.306772958,0.401126447,0.042382867
462701.714,6220051.224,1,/,Perup,275,0.263771489,0.379464008,0.547147478,0.619708942,0.347883646
462701.714,6219551.224,1,/,Perup,260,-0.432223685,0.02679251,0.883366593,0.803091293,0.577197409
462701.714,6219051.224,1,/,Perup,260,-0.432223685,0.496157023,0.329274245,0.786578011,0.022117713
462701.714,6218551.224,1,/,Perup,260,-0.432223685,0.526898098,0.338513492,0.225239803,0.356992003
462701.714,6218051.224,1,/,Perup,255,-0.664222077,0.480277385,0.123922526,0.051126642,0.332171829
462701.714,6217551.224,1,/,Perup,255,-0.664222077,0.516673956,0.988629335,0.21731068,0.063649725
462701.714,6217051.224,1,/,Perup,245,-1.128218859,0.235219577,0.965645094,0.344867396,0.574436525
462701.714,6216551.224,1,/,Perup,245,-1.128218859,0.574176659,0.08989981,0.345181034,0.481225117
462701.714,6216051.224,1,/,Perup,235,-1.592215642,0.366071052,0.50426256,0.498918154,0.352837911
462701.714,6215551.224,1,/,Perup,245,-1.128218859,0.449197852,0.283590745,0.003814449,0.623470746
463201.714,6230051.224,1,/,Perup,295,1.191765054,0.675256781,0.307038163,0.751694539,0.237888397
463201.714,6229551.224,1,/,Perup,310,1.887760228,0.661116217,0.961840834,0.35955719,0.890795449
463201.714,6229051.224,1,/,Perup,305,1.655761836,0.507110798,0.650689306,0.570005685,0.331980352
463201.714,6228551.224,1,/,Perup,300,1.423763445,0.173035915,0.409666414,0.700513498,0.099992807
463201.714,6228051.224,1,/,Perup,305,1.655761836,0.855189538,0.634489339,0.627892251,0.324172355
463201.714,6227551.224,1,/,Perup,300,1.423763445,0.959089354,0.453300998,0.174324594,0.950577146
463201.714,6227051.224,1,/,Perup,295,1.191765054,0.336840656,0.520031971,0.111484262,0.199358437
463201.714,6226551.224,1,/,Perup,280,0.49576988,0.901912859,0.488779404,0.014275065,0.97524767
463201.714,6226051.224,1,/,Perup,275,0.263771489,0.798305138,0.080638092,0.349809922,0.882530257
463201.714,6225551.224,1,/,Perup,245,-1.128218859,0.708275607,0.413339192,0.753636342,0.501935811
463201.714,6225051.224,1,/,Perup,255,-0.664222077,0.221820979,0.856556622,0.904677608,0.166033672
463201.714,6224551.224,1,/,Perup,265,-0.200225294,0.481120164,0.37457054,0.162922067,0.985166959
463201.714,6224051.224,1,/,Perup,280,0.49576988,0.507557855,0.461812868,0.527650045,0.931805214
463201.714,6223551.224,1,/,Perup,290,0.959766663,0.482647851,0.18639418,0.271115529,0.543214636
463201.714,6223051.224,1,/,Perup,270,0.031773097,0.460434077,0.360937658,0.464012285,0.838881887
463201.714,6222551.224,1,/,Perup,270,0.031773097,0.883744405,0.581351677,0.898102307,0.022604182
463201.714,6222051.224,1,/,Perup,275,0.263771489,0.41397126,0.188688337,0.188895431,0.912498548
463201.714,6221551.224,1,/,Perup,300,1.423763445,0.846766668,0.8261194,0.090724996,0.531006749
463201.714,6221051.224,1,/,Perup,305,1.655761836,0.621352593,0.378085292,0.996865225,0.916410731
463201.714,6220551.224,1,/,Perup,290,0.959766663,0.173319341,0.58713569,0.848351568,0.973610628
463201.714,6220051.224,1,/,Perup,280,0.49576988,0.088933379,0.484514028,0.901389253,0.457846871
463201.714,6219551.224,1,/,Perup,265,-0.200225294,0.044136689,0.985512931,0.033077987,0.069394877
463201.714,6219051.224,1,/,Perup,270,0.031773097,0.044132772,0.841252278,0.841861093,0.214448316
463201.714,6218551.224,1,/,Perup,280,0.49576988,0.14865171,0.385157061,0.329305773,0.312207296
463201.714,6218051.224,1,/,Perup,260,-0.432223685,0.394014248,0.94702025,0.946261515,0.021756421
463201.714,6217551.224,1,/,Perup,245,-1.128218859,0.646509193,0.351500607,0.977361103,0.931081185
463201.714,6217051.224,1,/,Perup,265,-0.200225294,0.253785795,0.819626969,0.822320598,0.878429032
463201.714,6216551.224,1,/,Perup,240,-1.360217251,0.898023873,0.203238313,0.519293051,0.293876839
463201.714,6216051.224,1,/,Perup,255,-0.664222077,0.562542035,0.845863103,0.56089689,0.143894308
463201.714,6215551.224,1,/,Perup,240,-1.360217251,0.535917991,0.141255555,0.428821722,0.131109758
463201.714,6215051.224,1,/,Perup,240,-1.360217251,0.879256031,0.478576995,0.89783087,0.916605653
463701.714,6230051.224,1,/,Perup,300,1.423763445,0.481840499,0.528339584,0.645339091,0.91561201
463701.714,6229551.224,1,/,Perup,310,1.887760228,0.598356757,0.262721419,0.348106311,0.79342329
463701.714,6229051.224,1,/,Perup,300,1.423763445,0.063326115,0.245719283,0.633769503,0.447102407
463701.714,6228551.224,1,/,Perup,290,0.959766663,0.507351434,0.279972337,0.930029198,0.773266589
463701.714,6228051.224,1,/,Perup,280,0.49576988,0.462701391,0.659522323,0.877166585,0.013230276
463701.714,6227551.224,1,/,Perup,275,0.263771489,0.690649932,0.852680711,0.21778941,0.548906338
463701.714,6227051.224,1,/,Perup,280,0.49576988,0.346133622,0.806194658,0.329801995,0.606489497
463701.714,6226551.224,1,/,Perup,290,0.959766663,0.403076069,0.346501298,0.297735522,0.23431608
463701.714,6226051.224,1,/,Perup,270,0.031773097,0.10681419,0.60328184,0.026441124,0.669963657
463701.714,6225551.224,1,/,Perup,245,-1.128218859,0.317130029,0.60592572,0.399562479,0.413117255
463701.714,6225051.224,1,/,Perup,265,-0.200225294,0.6237149,0.196238352,0.813237605,0.118729664
463701.714,6224551.224,1,/,Perup,280,0.49576988,0.097321147,0.039706459,0.603754798,0.864064571
463701.714,6224051.224,1,/,Perup,275,0.263771489,0.401777551,0.96758347,0.058486698,0.706674107
463701.714,6223551.224,1,/,Perup,285,0.727768271,0.913439499,0.535617074,0.731542335,0.045781326
463701.714,6223051.224,1,/,Perup,290,0.959766663,0.921011007,0.15705613,0.349367294,0.806464154
463701.714,6222551.224,1,/,Perup,270,0.031773097,0.884439419,0.923169398,0.513669242,0.47387383
463701.714,6222051.224,1,/,Perup,295,1.191765054,0.78907267,0.605166723,0.317453216,0.371934062
463701.714,6221551.224,1,/,Perup,305,1.655761836,0.003010651,0.476831584,0.089971438,0.21763377
463701.714,6221051.224,1,/,Perup,310,1.887760228,0.653300593,0.090865394,0.582590222,0.332305282
463701.714,6220551.224,1,/,Perup,295,1.191765054,0.276061856,0.832939383,0.316115659,0.231401469
463701.714,6220051.224,1,/,Perup,280,0.49576988,0.288663103,0.914307304,0.545629932,0.373829008
463701.714,6219551.224,1,/,Perup,270,0.031773097,0.186812979,0.631126326,0.264153137,0.90509951
463701.714,6219051.224,1,/,Perup,280,0.49576988,0.584763233,0.356059094,0.119768085,0.961314922
463701.714,6218551.224,1,/,Perup,270,0.031773097,0.207797998,0.932217581,0.129550183,0.209539686
463701.714,6218051.224,1,/,Perup,260,-0.432223685,0.272490284,0.820175429,0.102104579,0.280597685
463701.714,6217551.224,1,/,Perup,260,-0.432223685,0.180339976,0.792401583,0.199716231,0.209651815
463701.714,6217051.224,1,/,Perup,275,0.263771489,0.410176973,0.667034059,0.948267059,0.034493341
463701.714,6216551.224,1,/,Perup,245,-1.128218859,0.88770117,0.412216015,0.217960157,0.107313526
463701.714,6216051.224,1,/,Perup,270,0.031773097,0.490915017,0.673300828,0.217195286,0.011743889
463701.714,6215551.224,1,/,Perup,250,-0.896220468,0.102836673,0.869143904,0.781644038,0.657829958
463701.714,6215051.224,1,/,Perup,270,0.031773097,0.824444195,0.650158661,0.084859218,0.928864416
464201.714,6230051.224,1,/,Perup,285,0.727768271,0.632916854,0.407879487,0.342196364,0.192671624
464201.714,6229551.224,1,/,Perup,300,1.423763445,0.048640575,0.127422172,0.501667023,0.556962378
464201.714,6229051.224,1,/,Perup,290,0.959766663,0.310489699,0.765277071,0.958161439,0.516422675
464201.714,6228551.224,1,/,Perup,295,1.191765054,0.073030595,0.618423929,0.702683171,0.653839384
464201.714,6228051.224,1,/,Perup,285,0.727768271,0.456509855,0.443675098,0.576313816,0.959496823
464201.714,6227551.224,1,/,Perup,260,-0.432223685,0.207816793,0.04367396,0.02698941,0.616810515
464201.714,6227051.224,1,/,Perup,255,-0.664222077,0.136354304,0.885701589,0.276584685,0.373612518
464201.714,6226551.224,1,/,Perup,255,-0.664222077,0.877363925,0.383279425,0.974415139,0.439086144
464201.714,6226051.224,1,/,Perup,250,-0.896220468,0.035675399,0.435239232,0.173900826,0.590159209
464201.714,6225551.224,1,/,Perup,250,-0.896220468,0.253363608,0.860777718,0.505654099,0.221547766
464201.714,6225051.224,1,/,Perup,265,-0.200225294,0.847627702,0.12359962,0.334881782,0.96259353
464201.714,6224551.224,1,/,Perup,280,0.49576988,0.75603987,0.093370543,0.857993424,0.552148454
464201.714,6224051.224,1,/,Perup,290,0.959766663,0.549382792,0.477224918,0.873109106,0.120096633
464201.714,6223551.224,1,/,Perup,295,1.191765054,0.973559524,0.049686458,0.993950127,0.770160964
464201.714,6223051.224,1,/,Perup,300,1.423763445,0.716807387,0.986253479,0.146218119,0.288410964
464201.714,6222551.224,1,/,Perup,295,1.191765054,0.00098195,0.227753064,0.005321015,0.117308971
464201.714,6222051.224,1,/,Perup,285,0.727768271,0.931462775,0.618437285,0.985136334,0.735329526
464201.714,6221551.224,1,/,Perup,295,1.191765054,0.290411634,0.088287763,0.317581525,0.349471317
464201.714,6221051.224,1,/,Perup,295,1.191765054,0.602676934,0.339228089,0.061582592,0.548978853
464201.714,6220551.224,1,/,Perup,290,0.959766663,0.191215141,0.128954187,0.962111216,0.955107212
464201.714,6220051.224,1,/,Perup,285,0.727768271,0.273146816,0.583923974,0.701886924,0.942463593
464201.714,6219551.224,1,/,Perup,275,0.263771489,0.019701926,0.89153561,0.738151523,0.906498055
464201.714,6219051.224,1,/,Perup,280,0.49576988,0.182972278,0.775819934,0.169012667,0.498146585
464201.714,6218551.224,1,/,Perup,280,0.49576988,0.825173375,0.586432024,0.403338998,0.639798023
464201.714,6218051.224,1,/,Perup,260,-0.432223685,0.4638972,0.250558505,0.666994851,0.071568807
464201.714,6217551.224,1,/,Perup,270,0.031773097,0.212478841,0.491575709,0.31563021,0.688401035
464201.714,6217051.224,1,/,Perup,270,0.031773097,0.827881524,0.388919722,0.784865676,0.243753365
464201.714,6216551.224,1,/,Perup,260,-0.432223685,0.151576435,0.401458548,0.553768898,0.218852998
464201.714,6216051.224,1,/,Perup,270,0.031773097,0.352044304,0.22168197,0.079960975,0.080453949
464201.714,6215551.224,1,/,Perup,275,0.263771489,0.779315912,0.617056751,0.000886249,0.325034607
464201.714,6215051.224,1,/,Perup,280,0.49576988,0.34025185,0.611893294,0.594609408,0.62998651
464701.714,6230051.224,1,/,Perup,275,0.263771489,0.430008014,0.103082877,0.843642908,0.740987923
464701.714,6229551.224,1,/,Perup,285,0.727768271,0.312531102,0.802478096,0.379654212,0.512441589
464701.714,6229051.224,1,/,Perup,295,1.191765054,0.25795106,0.749693995,0.915337007,0.043655236
464701.714,6228551.224,1,/,Perup,280,0.49576988,0.89969187,0.157459516,0.139637056,0.99991527
464701.714,6228051.224,1,/,Perup,265,-0.200225294,0.239065851,0.879434407,0.045781052,0.254121121
464701.714,6227551.224,1,/,Perup,255,-0.664222077,0.680781256,0.110801454,0.644230585,0.538497362
464701.714,6227051.224,1,/,Perup,265,-0.200225294,0.271788538,0.038353124,0.943864463,0.857061538
464701.714,6226551.224,1,/,Perup,285,0.727768271,0.204041931,0.035379427,0.455768949,0.644455103
464701.714,6226051.224,1,/,Perup,275,0.263771489,0.229604103,0.189493204,0.079788551,0.575233702
464701.714,6225551.224,1,/,Perup,260,-0.432223685,0.125047115,0.127509214,0.212091343,0.170463546
464701.714,6225051.224,1,/,Perup,255,-0.664222077,0.173508586,0.225078016,0.072601044,0.059985767
464701.714,6224551.224,1,/,Perup,265,-0.200225294,0.459734683,0.500758591,0.805981803,0.07745613
464701.714,6224051.224,1,/,Perup,270,0.031773097,0.36442454,0.497210637,0.794505056,0.0868287
464701.714,6223551.224,1,/,Perup,280,0.49576988,0.358818076,0.682431929,0.656357023,0.918274815
464701.714,6223051.224,1,/,Perup,290,0.959766663,0.73937637,0.691314368,0.576178233,0.995402381
464701.714,6222551.224,1,/,Perup,295,1.191765054,0.786096277,0.868916215,0.477565263,0.159669079
464701.714,6222051.224,1,/,Perup,305,1.655761836,0.184172689,0.08197691,0.854567598,0.541695591
464701.714,6221551.224,1,/,Perup,305,1.655761836,0.819174594,0.479139325,0.815403732,0.305964265
464701.714,6221051.224,1,/,Perup,300,1.423763445,0.316971494,0.69982207,0.542096432,0.016994659
464701.714,6220551.224,1,/,Perup,290,0.959766663,0.924690546,0.597973395,0.368902814,0.673112715
464701.714,6220051.224,1,/,Perup,280,0.49576988,0.633777154,0.931890707,0.369789807,0.505385761
464701.714,6219551.224,1,/,Perup,285,0.727768271,0.346716211,0.8562976,0.977624153,0.00423235
464701.714,6219051.224,1,/,Perup,265,-0.200225294,0.106197191,0.225891773,0.29466082,0.844184979
464701.714,6218551.224,1,/,Perup,265,-0.200225294,0.534007109,0.005715153,0.748374315,0.241173171
464701.714,6218051.224,1,/,Perup,270,0.031773097,0.072361242,0.24685218,0.51146364,0.875016212
464701.714,6217551.224,1,/,Perup,285,0.727768271,0.116194419,0.636022461,0.826138797,0.954199281
464701.714,6217051.224,1,/,Perup,270,0.031773097,0.556091649,0.610819842,0.470762698,0.920644505
464701.714,6216551.224,1,/,Perup,275,0.263771489,0.091284646,0.138760472,0.613895512,0.58550516
464701.714,6216051.224,1,/,Perup,275,0.263771489,0.037697066,0.855485957,0.654517352,0.136831683
464701.714,6215551.224,1,/,Perup,295,1.191765054,0.392808128,0.376475445,0.257153516,0.246398534
464701.714,6215051.224,1,/,Perup,300,1.423763445,0.674484669,0.108049497,0.63454434,0.537083156
465201.714,6230051.224,1,/,Perup,280,0.49576988,0.082297082,0.235868529,0.334245985,0.577984878
465201.714,6229551.224,1,/,Perup,285,0.727768271,0.200249983,0.35782451,0.099134594,0.871214414
465201.714,6229051.224,1,/,Perup,275,0.263771489,0.923958509,0.262975976,0.64290603,0.306182755
465201.714,6228551.224,1,/,Perup,270,0.031773097,0.282689099,0.487341004,0.879118235,0.300374203
465201.714,6228051.224,1,/,Perup,260,-0.432223685,0.779762481,0.679354127,0.231389612,0.298868555
465201.714,6227551.224,1,/,Perup,270,0.031773097,0.909998639,0.996592239,0.915890336,0.933044772
465201.714,6227051.224,1,/,Perup,290,0.959766663,0.643369498,0.243456869,0.769339923,0.285814913
465201.714,6226551.224,1,/,Perup,290,0.959766663,0.383968328,0.520925967,0.115392183,0.759791432
465201.714,6226051.224,1,/,Perup,275,0.263771489,0.241694678,0.289393683,0.163355658,0.948633201
465201.714,6225551.224,1,/,Perup,260,-0.432223685,0.455402901,0.534081447,0.632089008,0.84549861
465201.714,6225051.224,1,/,Perup,270,0.031773097,0.7643354,0.476226017,0.207819392,0.146667491
465201.714,6224551.224,1,/,Perup,265,-0.200225294,0.228034885,0.572527176,0.447493347,0.273311607
465201.714,6224051.224,1,/,Perup,285,0.727768271,0.775833876,0.743692269,0.568807627,0.34582179
465201.714,6223551.224,1,/,Perup,280,0.49576988,0.410178326,0.289648876,0.266535197,0.657568794
465201.714,6223051.224,1,/,Perup,280,0.49576988,0.67784801,0.986024991,0.902412875,0.459897633
465201.714,6222551.224,1,/,Perup,295,1.191765054,0.758570044,0.361466,0.806734919,0.153056605
465201.714,6222051.224,1,/,Perup,305,1.655761836,0.04757111,0.887089267,0.175045501,0.596194835
465201.714,6221551.224,1,/,Perup,300,1.423763445,0.58915392,0.022287383,0.526337741,0.415228142
465201.714,6221051.224,1,/,Perup,300,1.423763445,0.993970485,0.726172317,0.823526734,0.355049611
465201.714,6220551.224,1,/,Perup,305,1.655761836,0.482091466,0.580817391,0.356883779,0.359874487
465201.714,6220051.224,1,/,Perup,300,1.423763445,0.857285837,0.456719304,0.560168727,0.846687479
465201.714,6219551.224,1,/,Perup,290,0.959766663,0.828957434,0.380516746,0.885952641,0.051318346
465201.714,6219051.224,1,/,Perup,295,1.191765054,0.704094628,0.379704164,0.93300665,0.547814413
465201.714,6218551.224,1,/,Perup,280,0.49576988,0.171381961,0.769347234,0.661363317,0.210373661
465201.714,6218051.224,1,/,Perup,280,0.49576988,0.311164916,0.314347915,0.04266414,0.538628396
465201.714,6217551.224,1,/,Perup,295,1.191765054,0.474847916,0.339743197,0.889602934,0.646299988
465201.714,6217051.224,1,/,Perup,285,0.727768271,0.996895108,0.35548757,0.146860814,0.865018052
465201.714,6216551.224,1,/,Perup,275,0.263771489,0.390296933,0.609869819,0.155839765,0.075409444
465201.714,6216051.224,1,/,Perup,285,0.727768271,0.607119606,0.664953989,0.748548315,0.718856887
465201.714,6215551.224,1,/,Perup,290,0.959766663,0.437509452,0.128596353,0.059053738,0.797836984
465201.714,6215051.224,1,/,Perup,300,1.423763445,0.179784798,0.061116818,0.719938052,0.139399387
465701.714,6230051.224,1,/,Perup,280,0.49576988,0.08516873,0.078394393,0.522019917,0.422225378
465701.714,6229551.224,1,/,Perup,265,-0.200225294,0.253967199,0.509053894,0.642881213,0.601062125
465701.714,6229051.224,1,/,Perup,265,-0.200225294,0.874082248,0.053558168,0.751483592,0.094618346
465701.714,6228551.224,1,/,Perup,265,-0.200225294,0.358140337,0.144284078,0.794994134,0.365628867
465701.714,6228051.224,1,/,Perup,265,-0.200225294,0.362286212,0.71128273,0.819418111,0.125107397
465701.714,6227551.224,1,/,Perup,265,-0.200225294,0.590676684,0.526257635,0.185303571,0.466743368
465701.714,6227051.224,1,/,Perup,290,0.959766663,0.459851557,0.546747404,0.441763365,0.772291023
465701.714,6226551.224,1,/,Perup,285,0.727768271,0.724784847,0.798472825,0.39885376,0.276873874
465701.714,6226051.224,1,/,Perup,270,0.031773097,0.877378127,0.539568082,0.934607061,0.745511343
465701.714,6225551.224,1,/,Perup,280,0.49576988,0.032189854,0.704707622,0.959023551,0.16908348
465701.714,6225051.224,1,/,Perup,280,0.49576988,0.236961533,0.790128926,0.217171085,0.798407693
465701.714,6224551.224,1,/,Perup,275,0.263771489,0.839358036,0.942016104,0.161361632,0.569440811
465701.714,6224051.224,1,/,Perup,285,0.727768271,0.639122893,0.647286703,0.736777604,0.591209867
465701.714,6223551.224,1,/,Perup,295,1.191765054,0.911749032,0.759835941,0.269290203,0.859057778
465701.714,6223051.224,1,/,Perup,300,1.423763445,0.543416686,0.532582013,0.452009534,0.307379223
465701.714,6222551.224,1,/,Perup,300,1.423763445,0.130822969,0.373120855,0.328036806,0.057732677
465701.714,6222051.224,1,/,Perup,295,1.191765054,0.353532947,0.225644673,0.638547424,0.512194909
465701.714,6221551.224,1,/,Perup,300,1.423763445,0.325304672,0.71155992,0.279804977,0.320198403
465701.714,6221051.224,1,/,Perup,275,0.263771489,0.134302771,0.626592329,0.80559268,0.109552635
465701.714,6220551.224,1,/,Perup,295,1.191765054,0.193917419,0.710837281,0.021039482,0.615090213
465701.714,6220051.224,1,/,Perup,295,1.191765054,0.84314383,0.242214861,0.23296266,0.958916012
465701.714,6219551.224,1,/,Perup,295,1.191765054,0.46017157,0.321652762,0.388816616,0.235755558
465701.714,6219051.224,1,/,Perup,290,0.959766663,0.613923429,0.293161408,0.718574934,0.166615273
465701.714,6218551.224,1,/,Perup,280,0.49576988,0.994337228,0.249839249,0.741628184,0.543155166
465701.714,6218051.224,1,/,Perup,285,0.727768271,0.975837984,0.845196564,0.846958945,0.545621683
465701.714,6217551.224,1,/,Perup,305,1.655761836,0.455478631,0.450121252,0.821934449,0.299932204
465701.714,6217051.224,1,/,Perup,295,1.191765054,0.985236126,0.410260066,0.244179238,0.508388099
465701.714,6216551.224,1,/,Perup,275,0.263771489,0.067299716,0.547064326,0.206615551,0.957337493
465701.714,6216051.224,1,/,Perup,270,0.031773097,0.666224351,0.252774685,0.653674338,0.549475288
465701.714,6215551.224,1,/,Perup,270,0.031773097,0.55086181,0.712763307,0.011318452,0.744023625
465701.714,6215051.224,1,/,Perup,290,0.959766663,0.041047578,0.395229945,0.783200075,0.584889673
466201.714,6230051.224,1,/,Perup,270,0.031773097,0.954082038,0.216891335,0.882545738,0.641229551
466201.714,6229551.224,1,/,Perup,275,0.263771489,0.514298949,0.045616717,0.84632017,0.554978126
466201.714,6229051.224,1,/,Perup,285,0.727768271,0.547191177,0.003124133,0.983844117,0.746251237
466201.714,6228551.224,1,/,Perup,280,0.49576988,0.851770348,0.069731914,0.889670812,0.45503947
466201.714,6228051.224,1,/,Perup,270,0.031773097,0.48756287,0.752485491,0.126978973,0.772247828
466201.714,6227551.224,1,/,Perup,280,0.49576988,0.461103694,0.353834944,0.634090251,0.679719212
466201.714,6227051.224,1,/,Perup,285,0.727768271,0.739117817,0.947707223,0.066048696,0.441876005
466201.714,6226551.224,1,/,Perup,280,0.49576988,0.608423531,0.093450893,0.89083335,0.794043407
466201.714,6226051.224,1,/,Perup,270,0.031773097,0.952921124,0.5503882,0.015109908,0.850456842
466201.714,6225551.224,1,/,Perup,275,0.263771489,0.796184532,0.570733927,0.211744077,0.522442982
466201.714,6225051.224,1,/,Perup,290,0.959766663,0.684455093,0.389470631,0.03664373,0.467176196
466201.714,6224551.224,1,/,Perup,290,0.959766663,0.838947382,0.611182126,0.770013596,0.832772939
466201.714,6224051.224,1,/,Perup,290,0.959766663,0.343138519,0.42173114,0.600564204,0.368181605
466201.714,6223551.224,1,/,Perup,295,1.191765054,0.933737931,0.653547386,0.233942136,0.676547842
466201.714,6223051.224,1,/,Perup,280,0.49576988,0.482022775,0.724270457,0.231745061,0.894591062
466201.714,6222551.224,1,/,Perup,295,1.191765054,0.78276423,0.453514081,0.650012815,0.792904708
466201.714,6222051.224,1,/,Perup,275,0.263771489,0.530400916,0.690378505,0.935820563,0.421142197
466201.714,6221551.224,1,/,Perup,300,1.423763445,0.501854335,0.317050296,0.179279768,0.423977493
466201.714,6221051.224,1,/,Perup,280,0.49576988,0.573548761,0.537148713,0.655810979,0.935087161
466201.714,6220551.224,1,/,Perup,295,1.191765054,0.283972758,0.800132152,0.934341002,0.882685004
466201.714,6220051.224,1,/,Perup,300,1.423763445,0.669569429,0.626589792,0.751383865,0.31510978
466201.714,6219551.224,1,/,Perup,285,0.727768271,0.766957117,0.79555312,0.697232805,0.905046099
466201.714,6219051.224,1,/,Perup,275,0.263771489,0.590990209,0.447012281,0.923934463,0.308015201
466201.714,6218551.224,1,/,Perup,280,0.49576988,0.711144564,0.951775571,0.604485504,0.726541274
466201.714,6218051.224,1,/,Perup,290,0.959766663,0.986254935,0.033808759,0.487867649,0.484037456
466201.714,6217551.224,1,/,Perup,295,1.191765054,0.770311919,0.476116514,0.18469791,0.292302809
466201.714,6217051.224,1,/,Perup,300,1.423763445,0.650142579,0.685446115,0.666029909,0.406482787
466201.714,6216551.224,1,/,Perup,290,0.959766663,0.266383688,0.126298783,0.236880177,0.780952337
466201.714,6216051.224,1,/,Perup,255,-0.664222077,0.833022838,0.399318547,0.947922015,0.994473512
466201.714,6215551.224,1,/,Perup,280,0.49576988,0.193717525,0.6150157,0.960130749,0.627545742
466201.714,6215051.224,1,/,Perup,265,-0.200225294,0.56692195,0.499465972,0.077924894,0.036900735
466701.714,6230051.224,1,/,Perup,285,0.727768271,0.383721622,0.889254398,0.293589509,0.823272773
466701.714,6229551.224,1,/,Perup,275,0.263771489,0.398029658,0.625825852,0.197582977,0.013775852
466701.714,6229051.224,1,/,Perup,280,0.49576988,0.867752714,0.33262706,0.484674537,0.462948685
466701.714,6228551.224,1,/,Perup,285,0.727768271,0.869053501,0.226010798,0.882155807,0.515650137
466701.714,6228051.224,1,/,Perup,275,0.263771489,0.237497915,0.830140935,0.600985444,0.773687873
